t,s,mode,dos,fdi,x,y,xd,yd,x_dos,y_dos,x_fdi,y_fdi,v_out,w_out,d_perp,r_eff,r,r_ema,alarm
0.0,0.0,main,0,0,-2.7978787019040854,2.7928062461545955,-2.8,2.8,-2.7978787019040854,2.7928062461545955,-2.7978787019040854,2.7928062461545955,0.15,0.0007628501475289539,0.0,0.12,0.007500024247475271,15.178917818054146,0
0.05,0.00022660633846433131,main,0,0,-2.795757129421905,2.7856125732260524,-2.799363610571378,2.797841873846896,-2.795757129421905,2.7856125732260524,-2.795757129421905,2.7856125732260524,0.15,0.0007364507561516718,-6.007444832431888e-08,0.12,0.007500022598287464,12.144634258962975,0
0.1,0.0006118371136888559,main,0,0,-2.7936352920518694,2.778418978424069,-2.798281748543184,2.7941730593881897,-2.7936352920518694,2.778418978424069,-2.7936352920518694,2.778418978424069,0.15,0.000719354978500642,1.0327087737477952e-08,0.12,0.007500021561284962,9.717207411482638,0
0.15000000000000002,0.0011081049941736158,main,0,0,-2.791513195945795,2.7712254599444526,-2.7968880556966145,2.789446763120055,-2.791513195945795,2.7712254599444526,-2.791513195945795,2.7712254599444526,0.15,0.0007085130412363952,2.0496336737303028e-07,0.12,0.007500020916251383,7.7752659333693614,0
0.2,0.0016820988475829655,main,0,0,-2.7893908450059692,2.7640320166459884,-2.7952760812793103,2.7839802295925367,-2.7893908450059692,2.7640320166459884,-2.7893908450059692,2.7640320166459884,0.15,0.0007018301927720427,5.507552395885192e-07,0.12,0.007500020523539238,6.221712750800197,0
0.25,0.0023105008810067936,main,0,0,-2.7872682416386656,2.7568386478284514,-2.793511309765391,2.7779955299932837,-2.7872682416386656,2.7568386478284514,-2.7872682416386656,2.7568386478284514,0.15,0.0006978672274563662,1.0793976167782285e-06,0.12,0.0075000202924171335,4.978870204698642,0
0.30000000000000004,0.002976988639137405,main,0,0,-2.7851453872718364,2.74964535308006,-2.7916395802875025,2.7716481141562306,-2.7851453872718364,2.74964535308006,-2.7851453872718364,2.74964535308006,0.15,0.0006956362240666588,1.8176522970812445e-06,0.12,0.007500020162879566,3.98459616779149,0
0.35000000000000003,0.0036701364029900797,main,0,0,-2.7830222827104714,2.7424521321727395,-2.789692980239252,2.7650467969676944,-2.7830222827104714,2.7424521321727395,-2.7830222827104714,2.7424521321727395,0.15,0.0006944605116545087,2.7852978801467046e-06,0.12,0.007500020094781558,3.189176938252148,0
0.4,0.004381946169005954,main,0,0,-2.780898928379993,2.7352589849903697,-2.787693970796921,2.758267748850665,-2.780898928379993,2.7352589849903697,-2.780898928379993,2.7352589849903697,0.15,0.000693878321737176,3.995855159501065e-06,0.12,0.007500020061103172,2.5528415546139396,0
0.45,0.005106819427259695,main,0,0,-2.7787753244923477,2.728065911479806,-2.7856582745239504,2.751364288219668,-2.7787753244923477,2.728065911479806,-2.7787753244923477,2.728065911479806,0.15,0.0006935763385481575,5.45803884176993e-06,0.12,0.007500020043645465,2.043773247699881,0
0.5,0.005840837046494496,main,0,0,-2.7766514711587,2.7208729116176373,-2.7835968977042698,2.7443737396249337,-2.7766514711587,2.7208729116176373,-2.7766514711587,2.7208729116176373,0.15,0.0006933437742879206,7.177155590018004e-06,0.12,0.007500020030206331,1.6365186021659461,0
0.55,0.006581255718341662,main,0,0,-2.774527368465245,2.7136799853878157,-2.7815173021506054,2.7373223009642937,-2.774527368465245,2.7136799853878157,-2.774527368465245,2.7136799853878157,0.15,0.001646631616405878,8.886860852667412e-06,0.12,0.00750011297396898,1.3107149043275508,0
0.6000000000000001,0.0073261551266707225,main,0,0,-2.7724026735740024,2.706487234063105,-2.7794230357560283,2.730228805103844,-2.7724026735740024,2.706487234063105,-2.7724026735740024,2.706487234063105,0.15,0.0016127071348020106,8.537005292115138e-06,0.12,0.007500108366896422,1.0500719451354201,0
0.65,0.008074191048622203,main,0,0,-2.7702773986995988,2.6992946540873084,-2.777319951130423,2.7231054409871596,-2.7702773986995988,2.6992946540873084,-2.7702773986995988,2.6992946540873084,0.15,0.001579721621779116,8.794537442075555e-06,0.12,0.007500103979296073,0.8415575769041953,0
0.7000000000000001,0.008824422526745012,main,0,0,-2.7681515557181204,2.6921022420010816,-2.7752106937525567,2.7159611691231493,-2.7681515557181204,2.6921022420010816,-2.7681515557181204,2.6921022420010816,0.15,0.0015475815223923398,9.650761883711438e-06,0.12,0.00750009979135992,0.6747460814816283,0
0.75,0.009576190889463689,main,0,0,-2.7660251562008042,2.6849099944321533,-2.7730971154613893,2.708802261880997,-2.7660251562008042,2.6849099944321533,-2.7660251562008042,2.6849099944321533,0.15,0.0015162183132955314,1.1095837184738229e-05,0.12,0.007500095787637086,0.5412968843428301,0
0.8,0.01032903506540061,main,0,0,-2.7638982114387254,2.677717908088187,-2.7709805125477764,2.7016331099312705,-2.7638982114387254,2.677717908088187,-2.7638982114387254,2.677717908088187,0.15,0.001485580741787755,1.3119272875135486e-05,0.12,0.0075000919556919825,0.43453752586540245,0
0.8500000000000001,0.011082632303397184,main,0,0,-2.761770732461266,2.67052597975147,-2.768861792418676,2.6944567867547407,-2.761770732461266,2.67052597975147,-2.761770732461266,2.67052597975147,0.15,0.0014556294999694586,1.5710253673000517e-05,0.12,0.007500088285199031,0.3491300383493618,0
0.9,0.011836756968022341,main,0,0,-2.75964273005029,2.6633342062748597,-2.7667415894425598,2.6872754410227295,-2.75964273005029,2.6633342062748597,-2.75964273005029,2.6633342062748597,0.15,0.0014263335846245362,1.8857848941560874e-05,0.12,0.007500084767333154,0.2808040476329561,0
0.9500000000000001,0.012591250567453697,main,0,0,-2.7575142147513234,2.6561425845786033,-2.7646203492152965,2.6800905820143064,-2.7575142147513234,2.6561425845786033,-2.7575142147513234,2.6561425845786033,0.15,0.001397667735505574,2.255114334231024e-05,0.12,0.007500081394354158,0.22614325438523572,0
1.0,0.013346002417535712,main,0,0,-2.7553851968826746,2.6489511116477655,-2.7624970347812243,2.6729036620698867,-2.7553851968826746,2.6489511116477655,-2.7553851968826746,2.6489511116477655,0.15,0.0017569049773534895,2.5297003457806604e-05,0.12,0.007500128612026303,0.18241462923059384,0
1.05,0.014100935038316114,main,0,0,-2.753255547285512,2.6417598257687795,-2.760371616241614,2.6657154922070663,-2.753255547285512,2.6417598257687795,-2.753255547285512,2.6417598257687795,0.15,0.0017247467119033094,2.6812316266415157e-05,0.12,0.007500123946943242,0.14743172817386374,0
1.1,0.014855994191035733,main,0,0,-2.751125277538935,2.6345687235718405,-2.7582458414671267,2.658526117557161,-2.751125277538935,2.6345687235718405,-2.751125277538935,2.6345687235718405,0.15,0.001693175945439452,2.8985998493228672e-05,0.12,0.0075001194509148605,0.11944540642927397,0
1.1500000000000001,0.015611141907000387,main,0,0,-2.7489943990099297,2.6273778017467455,-2.7561198173538797,2.65133589964306,-2.7489943990099297,2.6273778017467455,-2.7489943990099297,2.6273778017467455,0.15,0.0016621791100883954,3.1806181919025525e-05,0.12,0.007500115117424794,0.09705634816690413,0
1.2000000000000002,0.016366351606651685,main,0,0,-2.7468629228582824,2.6201870570415737,-2.7539936187333023,2.6441450915448073,-2.7468629228582824,2.6201870570415737,-2.7468629228582824,2.6201870570415737,0.15,0.0016317439215762625,3.5261146226974946e-05,0.12,0.00750011094035537,0.07914510072159439,0
1.25,0.01712160468291274,main,0,0,-2.7447308600410314,2.6129964862614967,-2.7518672979912955,2.636953870431631,-2.7447308600410314,2.6129964862614967,-2.7447308600410314,2.6129964862614967,0.15,0.001601859026064306,3.933934013479294e-05,0.12,0.007500106913918867,0.06481610196005928,0
1.3,0.017876888853751213,main,0,0,-2.7425982213165843,2.605806086267686,-2.7497408897063877,2.629762353248185,-2.7425982213165843,2.605806086267686,-2.7425982213165843,2.605806086267686,0.15,0.0015725138038166749,4.402939554436127e-05,0.12,0.007500103032611733,0.053352902174569776,0
1.35,0.018632194098102017,main,0,0,-2.7404650172485674,2.598615853976293,-2.7476144220916376,2.6225706354110883,-2.7404650172485674,2.598615853976293,-2.7404650172485674,2.598615853976293,0.15,0.0015436980464169458,4.932012940612237e-05,0.12,0.007500099291161731,0.04418234159788817,0
1.4000000000000001,0.019387514087015507,main,0,0,-2.738331258209528,2.591425786357465,-2.7454879129654115,2.615378777182097,-2.738331258209528,2.591425786357465,-2.738331258209528,2.591425786357465,0.15,0.0015154020140368285,5.5200551123336244e-05,0.12,0.007500095684525612,0.03684589241521566,0
1.4500000000000002,0.0201428443889907,main,0,0,-2.736196954384467,2.5842358804344134,-2.7433583119019853,2.6081877272217935,-2.736196954384467,2.5842358804344134,-2.736196954384467,2.5842358804344134,0.15,0.0018857173975574335,5.8318744748054804e-05,0.12,0.007500148162290974,0.03097674356463072,0
