t,s,mode,dos,fdi,x,y,xd,yd,x_dos,y_dos,x_fdi,y_fdi,v_out,w_out,d_perp,r_eff
0.0,0.0,main,0,0,-0.7940789400197082,1.6046033736226586,-0.8,1.6,-0.7940789400197082,1.6046033736226586,-0.7940789400197082,1.6046033736226586,0.15,-0.005496288748101538,0.0,0.12
0.05,0.0004581346977214344,main,0,0,-0.7881566151894881,1.6092051198787398,-0.7982236820075734,1.6013810120855063,-0.7881566151894881,1.6092051198787398,-0.7881566151894881,1.6092051198787398,0.15,-0.005306082732376162,4.328326550658533e-07,0.12
0.1,0.0012369636665480197,main,0,0,-0.7822330697053901,1.6138052947556139,-0.7952039414875247,1.6037287325787177,-0.7822330697053901,1.6138052947556139,-0.7822330697053901,1.6138052947556139,0.15,-0.0051829086936843426,-7.440626417255791e-08,0.12
0.15000000000000002,0.0022402785756226885,main,0,0,-0.7763083323058892,1.6184039344182701,-0.7913138053901649,1.606753148808032,-0.7763083323058892,1.6184039344182701,-0.7763083323058892,1.6184039344182701,0.15,-0.0051047932021198875,-1.4767487122304898e-06,0.12
0.2,0.0034007335633629105,main,0,0,-0.770382421344167,1.6230010617031885,-0.7868143926969628,1.6102512518129473,-0.770382421344167,1.6230010617031885,-0.770382421344167,1.6230010617031885,0.15,-0.005056643685297718,-3.968157307923659e-06,0.12
0.25,0.004671187754303249,main,0,0,-0.7644553482701286,1.6275966905801769,-0.7818884819350295,1.6140809390217457,-0.7644553482701286,1.6275966905801769,-0.7644553482701286,1.6275966905801769,0.15,-0.005028090941512574,-7.776993125317364e-06,0.12
0.30000000000000004,0.006018640382957135,main,0,0,-0.7585271200214142,1.6321908292188276,-0.7766640264198181,1.6181427321451944,-0.7585271200214142,1.6321908292188276,-0.7585271200214142,1.6321908292188276,0.15,-0.005012016796634664,-1.3096072761504922e-05,0.12
0.35000000000000003,0.007419991890971875,main,0,0,-0.7525977406638593,1.6367834820942584,-0.7712278420128934,1.6223634607821378,-0.7525977406638593,1.6367834820942584,-0.7525977406638593,1.6367834820942584,0.15,-0.01619097273966645,-1.3365992740457973e-05,0.12311396953501061
0.4,0.008859072558769679,main,0,0,-0.7466646452738007,1.6413713333442952,-0.7656429245001773,1.6266947704466077,-0.7466646452738007,1.6413713333442952,-0.7466646452738007,1.6413713333442952,0.15,-0.0159154866940995,-9.245931235577973e-06,0.12311397685848563
0.45,0.01032456773372555,main,0,0,-0.7407279008684375,1.6459544617371498,-0.7599554951221308,1.6311055818462452,-0.7407279008684375,1.6459544617371498,-0.7407279008684375,1.6459544617371498,0.15,-0.01565449330442464,-1.0757694137162807e-05,0.12311398747931006
